,token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
88826,RMSEED20JUL21PE4900S,RMSEED20JUL21PE4900S,RMSEED,20JUL2021,490000.0,10,OPTFUT,NCDEX,50.0
88827,RMSEED18JUN21CE5550S,RMSEED18JUN21CE5550S,RMSEED,18JUN2021,555000.0,10,OPTFUT,NCDEX,50.0
88828,GUARSEED1018NOV21CE4400S,GUARSEED1018NOV21CE4400S,GUARSEED10,18NOV2021,440000.0,5,OPTFUT,NCDEX,50.0
88829,BARLEYJPR20AUG2021,BARLEYJPR20AUG2021,BARLEYJPR,20AUG2021,-1.0,10,FUTCOM,NCDEX,50.0
88830,SYBEANIDR20JUL21CE4900S,SYBEANIDR20JUL21CE4900S,SYBEANIDR,20JUL2021,490000.0,5,OPTFUT,NCDEX,100.0
88831,RMSEED20JUL21CE6350S,RMSEED20JUL21CE6350S,RMSEED,20JUL2021,635000.0,10,OPTFUT,NCDEX,50.0
88832,GUARSEED1018JUN21CE3950S,GUARSEED1018JUN21CE3950S,GUARSEED10,18JUN2021,395000.0,5,OPTFUT,NCDEX,50.0
88833,SYBEANIDR18JUN21CE5100S,SYBEANIDR18JUN21CE5100S,SYBEANIDR,18JUN2021,510000.0,5,OPTFUT,NCDEX,100.0
88834,SBMEALIDR20SEP2021,SBMEALIDR20SEP2021,SBMEALIDR,20SEP2021,-1.0,10,FUTCOM,NCDEX,1000.0
88835,BARLEYJPR,BARLEYJPR,BARLEYJPR,,-1.0,1,COMDTY,NCDEX,1.0
88836,CHANA18JUN21PE6050S,CHANA18JUN21PE6050S,CHANA,18JUN2021,605000.0,10,OPTFUT,NCDEX,50.0
88837,RMSEED20AUG21CE6200S,RMSEED20AUG21CE6200S,RMSEED,20AUG2021,620000.0,10,OPTFUT,NCDEX,50.0
88838,SYBEANIDR18JUN21CE4150S,SYBEANIDR18JUN21CE4150S,SYBEANIDR,18JUN2021,415000.0,5,OPTFUT,NCDEX,100.0
88839,NICKEL,NICKEL,NICKEL,,-1.0,1,COMDTY,NCDEX,1.0
88840,GUARSEED1018NOV21CE5000S,GUARSEED1018NOV21CE5000S,GUARSEED10,18NOV2021,500000.0,5,OPTFUT,NCDEX,50.0
88841,SYBEANIDR20SEP21PE5950S,SYBEANIDR20SEP21PE5950S,SYBEANIDR,20SEP2021,595000.0,5,OPTFUT,NCDEX,100.0
88842,SYBEANIDR18NOV21PE5550S,SYBEANIDR18NOV21PE5550S,SYBEANIDR,18NOV2021,555000.0,5,OPTFUT,NCDEX,100.0
88843,GUARSEED1020AUG21CE3650S,GUARSEED1020AUG21CE3650S,GUARSEED10,20AUG2021,365000.0,5,OPTFUT,NCDEX,50.0
88844,CHANA18JUN21CE5800S,CHANA18JUN21CE5800S,CHANA,18JUN2021,580000.0,10,OPTFUT,NCDEX,50.0
88845,GUARGUM520OCT21PE6800S,GUARGUM520OCT21PE6800S,GUARGUM5,20OCT2021,680000.0,5,OPTFUT,NCDEX,50.0
88846,RMSEED20JUL21CE7250S,RMSEED20JUL21CE7250S,RMSEED,20JUL2021,725000.0,10,OPTFUT,NCDEX,50.0
88847,TMCFGRNZM20SEP2021,TMCFGRNZM20SEP2021,TMCFGRNZM,20SEP2021,-1.0,5,FUTCOM,NCDEX,200.0
88848,WHEATFAQ18JUN21PE2010S,WHEATFAQ18JUN21PE2010S,WHEATFAQ,18JUN2021,201000.0,10,OPTFUT,NCDEX,50.0
88849,GUARSEED1020AUG21PE3500S,GUARSEED1020AUG21PE3500S,GUARSEED10,20AUG2021,350000.0,5,OPTFUT,NCDEX,50.0
88850,WHEATFAQ18JUN21CE1710S,WHEATFAQ18JUN21CE1710S,WHEATFAQ,18JUN2021,171000.0,10,OPTFUT,NCDEX,50.0
88851,GUARSEED1020SEP21PE4300S,GUARSEED1020SEP21PE4300S,GUARSEED10,20SEP2021,430000.0,5,OPTFUT,NCDEX,50.0
88852,CHANA20JUL21CE4600S,CHANA20JUL21CE4600S,CHANA,20JUL2021,460000.0,10,OPTFUT,NCDEX,50.0
88853,GUARSEED1020JUL21PE4500S,GUARSEED1020JUL21PE4500S,GUARSEED10,20JUL2021,450000.0,5,OPTFUT,NCDEX,50.0
88854,SYBEANIDR18JUN21PE3950S,SYBEANIDR18JUN21PE3950S,SYBEANIDR,18JUN2021,395000.0,5,OPTFUT,NCDEX,100.0
88855,SYBEANIDR20JUL21PE5100S,SYBEANIDR20JUL21PE5100S,SYBEANIDR,20JUL2021,510000.0,5,OPTFUT,NCDEX,100.0
88856,GUARGUM520OCT2021,GUARGUM520OCT2021,GUARGUM5,20OCT2021,-1.0,5,FUTCOM,NCDEX,100.0
88857,GUARSEED1020AUG21CE4400S,GUARSEED1020AUG21CE4400S,GUARSEED10,20AUG2021,440000.0,5,OPTFUT,NCDEX,50.0
88858,CHANA18JUN21CE5900S,CHANA18JUN21CE5900S,CHANA,18JUN2021,590000.0,10,OPTFUT,NCDEX,50.0
88859,GUARSEED1020JUL21CE3800S,GUARSEED1020JUL21CE3800S,GUARSEED10,20JUL2021,380000.0,5,OPTFUT,NCDEX,50.0
88860,WHTSMQRJKT,WHTSMQRJKT,WHTSMQRJKT,,-1.0,1,COMDTY,NCDEX,1.0
88861,RMSEED20JUL21PE6550S,RMSEED20JUL21PE6550S,RMSEED,20JUL2021,655000.0,10,OPTFUT,NCDEX,50.0
88862,SYBEANIDR18JUN21CE4250S,SYBEANIDR18JUN21CE4250S,SYBEANIDR,18JUN2021,425000.0,5,OPTFUT,NCDEX,100.0
88863,SYBEANIDR20OCT21CE5400S,SYBEANIDR20OCT21CE5400S,SYBEANIDR,20OCT2021,540000.0,5,OPTFUT,NCDEX,100.0
88864,RMSEED18JUN21PE4650S,RMSEED18JUN21PE4650S,RMSEED,18JUN2021,465000.0,10,OPTFUT,NCDEX,50.0
88865,GUARGUM520OCT21CE7400S,GUARGUM520OCT21CE7400S,GUARGUM5,20OCT2021,740000.0,5,OPTFUT,NCDEX,50.0
88866,GUARSEED1020OCT21PE3850S,GUARSEED1020OCT21PE3850S,GUARSEED10,20OCT2021,385000.0,5,OPTFUT,NCDEX,50.0
88867,MAIZE18JUN21CE1225S,MAIZE18JUN21CE1225S,MAIZE,18JUN2021,122500.0,10,OPTFUT,NCDEX,50.0
88868,SYBEANIDR20SEP21CE5250S,SYBEANIDR20SEP21CE5250S,SYBEANIDR,20SEP2021,525000.0,5,OPTFUT,NCDEX,100.0
88869,RMSEED20SEP21CE7000S,RMSEED20SEP21CE7000S,RMSEED,20SEP2021,700000.0,10,OPTFUT,NCDEX,50.0
88870,GUARGUM520SEP21PE6100S,GUARGUM520SEP21PE6100S,GUARGUM5,20SEP2021,610000.0,5,OPTFUT,NCDEX,50.0
88871,WHEATFAQ20AUG21CE2040S,WHEATFAQ20AUG21CE2040S,WHEATFAQ,20AUG2021,204000.0,10,OPTFUT,NCDEX,50.0
88872,GUARGUM518NOV21CE6500S,GUARGUM518NOV21CE6500S,GUARGUM5,18NOV2021,650000.0,5,OPTFUT,NCDEX,50.0
88873,GUARGUM520OCT21CE6400S,GUARGUM520OCT21CE6400S,GUARGUM5,20OCT2021,640000.0,5,OPTFUT,NCDEX,50.0
88874,WHEATFAQ20JUL21CE1820S,WHEATFAQ20JUL21CE1820S,WHEATFAQ,20JUL2021,182000.0,10,OPTFUT,NCDEX,50.0
88875,GUAR2MT,GUAR2MT,GUAR2MT,,-1.0,1,COMDTY,NCDEX,1.0
88876,CPO31MAY2021,CPO31MAY2021,CPO,31MAY2021,-1.0,10,FUTCOM,NCDEX,10.0
88877,GUARGUM520AUG21CE7300S,GUARGUM520AUG21CE7300S,GUARGUM5,20AUG2021,730000.0,5,OPTFUT,NCDEX,50.0
88878,MAIZE20AUG21CE1650S,MAIZE20AUG21CE1650S,MAIZE,20AUG2021,165000.0,10,OPTFUT,NCDEX,50.0
88879,SYBEANIDR20SEP21CE4450S,SYBEANIDR20SEP21CE4450S,SYBEANIDR,20SEP2021,445000.0,5,OPTFUT,NCDEX,100.0
88880,GUARGUM518JUN21CE7000S,GUARGUM518JUN21CE7000S,GUARGUM5,18JUN2021,700000.0,5,OPTFUT,NCDEX,50.0
88881,GUARGUM520AUG21CE5700S,GUARGUM520AUG21CE5700S,GUARGUM5,20AUG2021,570000.0,5,OPTFUT,NCDEX,50.0
88882,RMSEED20AUG21CE5750S,RMSEED20AUG21CE5750S,RMSEED,20AUG2021,575000.0,10,OPTFUT,NCDEX,50.0
88883,CHANA20JUL21CE5600S,CHANA20JUL21CE5600S,CHANA,20JUL2021,560000.0,10,OPTFUT,NCDEX,50.0
88884,RMSEED18JUN21PE5450S,RMSEED18JUN21PE5450S,RMSEED,18JUN2021,545000.0,10,OPTFUT,NCDEX,50.0
88885,CHANA20JUL21CE4400S,CHANA20JUL21CE4400S,CHANA,20JUL2021,440000.0,10,OPTFUT,NCDEX,50.0
88886,CHANA20SEP21PE5850S,CHANA20SEP21PE5850S,CHANA,20SEP2021,585000.0,10,OPTFUT,NCDEX,50.0
88887,WHEATFAQ20SEP21PE1880S,WHEATFAQ20SEP21PE1880S,WHEATFAQ,20SEP2021,188000.0,10,OPTFUT,NCDEX,50.0
88888,SYBEANIDR18JUN21CE5000S,SYBEANIDR18JUN21CE5000S,SYBEANIDR,18JUN2021,500000.0,5,OPTFUT,NCDEX,100.0
88889,CHANA20SEP21PE5650S,CHANA20SEP21PE5650S,CHANA,20SEP2021,565000.0,10,OPTFUT,NCDEX,50.0
88890,KAPAS29APR2022,KAPAS29APR2022,KAPAS,29APR2022,-1.0,1,FUTCOM,NCDEX,50.0
88891,GUARGUM518NOV21PE6100S,GUARGUM518NOV21PE6100S,GUARGUM5,18NOV2021,610000.0,5,OPTFUT,NCDEX,50.0
88892,SYBEANIDR20JUL21PE4900S,SYBEANIDR20JUL21PE4900S,SYBEANIDR,20JUL2021,490000.0,5,OPTFUT,NCDEX,100.0
88893,RMSEED20JUL21CE5750S,RMSEED20JUL21CE5750S,RMSEED,20JUL2021,575000.0,10,OPTFUT,NCDEX,50.0
88894,WHEATFAQ18JUN21PE1710S,WHEATFAQ18JUN21PE1710S,WHEATFAQ,18JUN2021,171000.0,10,OPTFUT,NCDEX,50.0
88895,GUARSEED1020AUG21PE4450S,GUARSEED1020AUG21PE4450S,GUARSEED10,20AUG2021,445000.0,5,OPTFUT,NCDEX,50.0
88896,GUARSEED1020SEP21PE4150S,GUARSEED1020SEP21PE4150S,GUARSEED10,20SEP2021,415000.0,5,OPTFUT,NCDEX,50.0
88897,RMOEXPGNR,RMOEXPGNR,RMOEXPGNR,,-1.0,1,COMDTY,NCDEX,1.0
88898,SYBEANIDR20JUL21PE7500S,SYBEANIDR20JUL21PE7500S,SYBEANIDR,20JUL2021,750000.0,5,OPTFUT,NCDEX,100.0
88899,CHANA20OCT21CE5500S,CHANA20OCT21CE5500S,CHANA,20OCT2021,550000.0,10,OPTFUT,NCDEX,50.0
88900,WHEATFAQ20SEP21PE1980S,WHEATFAQ20SEP21PE1980S,WHEATFAQ,20SEP2021,198000.0,10,OPTFUT,NCDEX,50.0
88901,SYBEANIDR18NOV21CE6250S,SYBEANIDR18NOV21CE6250S,SYBEANIDR,18NOV2021,625000.0,5,OPTFUT,NCDEX,100.0
88902,GUARSEED1020SEP21CE4400S,GUARSEED1020SEP21CE4400S,GUARSEED10,20SEP2021,440000.0,5,OPTFUT,NCDEX,50.0
88903,CHANA20SEP21PE6200S,CHANA20SEP21PE6200S,CHANA,20SEP2021,620000.0,10,OPTFUT,NCDEX,50.0
88904,CHANA20AUG21CE5650S,CHANA20AUG21CE5650S,CHANA,20AUG2021,565000.0,10,OPTFUT,NCDEX,50.0
88905,GUARSEED1020JUL21PE4450S,GUARSEED1020JUL21PE4450S,GUARSEED10,20JUL2021,445000.0,5,OPTFUT,NCDEX,50.0
88906,WHEATFAQ20JUL21CE1900S,WHEATFAQ20JUL21CE1900S,WHEATFAQ,20JUL2021,190000.0,10,OPTFUT,NCDEX,50.0
88907,RMSEED20AUG21CE7000S,RMSEED20AUG21CE7000S,RMSEED,20AUG2021,700000.0,10,OPTFUT,NCDEX,50.0
88908,SYBEANIDR18JUN21CE5550S,SYBEANIDR18JUN21CE5550S,SYBEANIDR,18JUN2021,555000.0,5,OPTFUT,NCDEX,100.0
88909,SYBEANIDR18JUN21CE6650S,SYBEANIDR18JUN21CE6650S,SYBEANIDR,18JUN2021,665000.0,5,OPTFUT,NCDEX,100.0
88910,SYBEANIDR18JUN21CE6350S,SYBEANIDR18JUN21CE6350S,SYBEANIDR,18JUN2021,635000.0,5,OPTFUT,NCDEX,100.0
88911,CHANA20SEP21CE5400S,CHANA20SEP21CE5400S,CHANA,20SEP2021,540000.0,10,OPTFUT,NCDEX,50.0
88912,GUARSEED1018JUN21CE3650S,GUARSEED1018JUN21CE3650S,GUARSEED10,18JUN2021,365000.0,5,OPTFUT,NCDEX,50.0
88913,RMSEED18JUN21PE6250S,RMSEED18JUN21PE6250S,RMSEED,18JUN2021,625000.0,10,OPTFUT,NCDEX,50.0
88914,WHEATFAQ20JUL21PE1910S,WHEATFAQ20JUL21PE1910S,WHEATFAQ,20JUL2021,191000.0,10,OPTFUT,NCDEX,50.0
88915,CHANA18JUN21CE4550S,CHANA18JUN21CE4550S,CHANA,18JUN2021,455000.0,10,OPTFUT,NCDEX,50.0
88916,GUARGUM518NOV21CE6300S,GUARGUM518NOV21CE6300S,GUARGUM5,18NOV2021,630000.0,5,OPTFUT,NCDEX,50.0
88917,SYBEANIDR18JUN21PE4100S,SYBEANIDR18JUN21PE4100S,SYBEANIDR,18JUN2021,410000.0,5,OPTFUT,NCDEX,100.0
88918,RMSEED20AUG21CE5850S,RMSEED20AUG21CE5850S,RMSEED,20AUG2021,585000.0,10,OPTFUT,NCDEX,50.0
88919,SYBEANIDR18NOV21PE5900S,SYBEANIDR18NOV21PE5900S,SYBEANIDR,18NOV2021,590000.0,5,OPTFUT,NCDEX,100.0
88920,SYBEANIDR20AUG21PE6300S,SYBEANIDR20AUG21PE6300S,SYBEANIDR,20AUG2021,630000.0,5,OPTFUT,NCDEX,100.0
88921,GUARSEED1020OCT21PE4550S,GUARSEED1020OCT21PE4550S,GUARSEED10,20OCT2021,455000.0,5,OPTFUT,NCDEX,50.0
88922,RMSEED20AUG21CE5950S,RMSEED20AUG21CE5950S,RMSEED,20AUG2021,595000.0,10,OPTFUT,NCDEX,50.0
88923,RMSEED20AUG21PE5900S,RMSEED20AUG21PE5900S,RMSEED,20AUG2021,590000.0,10,OPTFUT,NCDEX,50.0
88924,SYBEANIDR20JUL21PE5000S,SYBEANIDR20JUL21PE5000S,SYBEANIDR,20JUL2021,500000.0,5,OPTFUT,NCDEX,100.0
88925,GUARGUM520JUL21CE6900S,GUARGUM520JUL21CE6900S,GUARGUM5,20JUL2021,690000.0,5,OPTFUT,NCDEX,50.0
88926,GUARGUM520AUG21PE7100S,GUARGUM520AUG21PE7100S,GUARGUM5,20AUG2021,710000.0,5,OPTFUT,NCDEX,50.0
88927,RMSEED20JUL21CE7200S,RMSEED20JUL21CE7200S,RMSEED,20JUL2021,720000.0,10,OPTFUT,NCDEX,50.0
88928,MAIZE18JUN21PE1400S,MAIZE18JUN21PE1400S,MAIZE,18JUN2021,140000.0,10,OPTFUT,NCDEX,50.0
88929,GUARSEED1020AUG21CE3500S,GUARSEED1020AUG21CE3500S,GUARSEED10,20AUG2021,350000.0,5,OPTFUT,NCDEX,50.0
88930,RMSEED20AUG21PE6400S,RMSEED20AUG21PE6400S,RMSEED,20AUG2021,640000.0,10,OPTFUT,NCDEX,50.0
88931,SYBEANIDR18NOV21PE6050S,SYBEANIDR18NOV21PE6050S,SYBEANIDR,18NOV2021,605000.0,5,OPTFUT,NCDEX,100.0
88932,CHANA20JUL21PE4600S,CHANA20JUL21PE4600S,CHANA,20JUL2021,460000.0,10,OPTFUT,NCDEX,50.0
88933,SYBEANIDR18JUN21PE4000S,SYBEANIDR18JUN21PE4000S,SYBEANIDR,18JUN2021,400000.0,5,OPTFUT,NCDEX,100.0
88934,RMSEED20AUG21CE7800S,RMSEED20AUG21CE7800S,RMSEED,20AUG2021,780000.0,10,OPTFUT,NCDEX,50.0
88935,SYBEANIDR20DEC21PE5900S,SYBEANIDR20DEC21PE5900S,SYBEANIDR,20DEC2021,590000.0,5,OPTFUT,NCDEX,100.0
88936,GUARGUM520SEP21CE7300S,GUARGUM520SEP21CE7300S,GUARGUM5,20SEP2021,730000.0,5,OPTFUT,NCDEX,50.0
88937,RMSEED18JUN21PE6300S,RMSEED18JUN21PE6300S,RMSEED,18JUN2021,630000.0,10,OPTFUT,NCDEX,50.0
88938,WHEATFAQ20AUG21CE1970S,WHEATFAQ20AUG21CE1970S,WHEATFAQ,20AUG2021,197000.0,10,OPTFUT,NCDEX,50.0
88939,RMSEED20SEP21PE7300S,RMSEED20SEP21PE7300S,RMSEED,20SEP2021,730000.0,10,OPTFUT,NCDEX,50.0
88940,SYBEANIDR20AUG21PE5000S,SYBEANIDR20AUG21PE5000S,SYBEANIDR,20AUG2021,500000.0,5,OPTFUT,NCDEX,100.0
88941,SESAMESEED20JUL2021,SESAMESEED20JUL2021,SESAMESEED,20JUL2021,-1.0,5,FUTCOM,NCDEX,500.0
88942,WHEATFAQ20AUG21PE1850S,WHEATFAQ20AUG21PE1850S,WHEATFAQ,20AUG2021,185000.0,10,OPTFUT,NCDEX,50.0
88943,RMSEED18JUN21PE4950S,RMSEED18JUN21PE4950S,RMSEED,18JUN2021,495000.0,10,OPTFUT,NCDEX,50.0
88944,GUARSEED1018NOV21CE4850S,GUARSEED1018NOV21CE4850S,GUARSEED10,18NOV2021,485000.0,5,OPTFUT,NCDEX,50.0
88945,SYBEANIDR18JUN21PE6400S,SYBEANIDR18JUN21PE6400S,SYBEANIDR,18JUN2021,640000.0,5,OPTFUT,NCDEX,100.0
88946,RMSEED20SEP21PE7450S,RMSEED20SEP21PE7450S,RMSEED,20SEP2021,745000.0,10,OPTFUT,NCDEX,50.0
88947,MAIZE18JUN21CE1500S,MAIZE18JUN21CE1500S,MAIZE,18JUN2021,150000.0,10,OPTFUT,NCDEX,50.0
88948,GUARGUM520AUG21CE6600S,GUARGUM520AUG21CE6600S,GUARGUM5,20AUG2021,660000.0,5,OPTFUT,NCDEX,50.0
88949,SYBEANIDR20AUG21PE6900S,SYBEANIDR20AUG21PE6900S,SYBEANIDR,20AUG2021,690000.0,5,OPTFUT,NCDEX,100.0
88950,WHEATFAQ20SEP21CE1780S,WHEATFAQ20SEP21CE1780S,WHEATFAQ,20SEP2021,178000.0,10,OPTFUT,NCDEX,50.0
88951,MAIZE18JUN21CE1525S,MAIZE18JUN21CE1525S,MAIZE,18JUN2021,152500.0,10,OPTFUT,NCDEX,50.0
88952,CHANA20JUL21CE4750S,CHANA20JUL21CE4750S,CHANA,20JUL2021,475000.0,10,OPTFUT,NCDEX,50.0
88953,WHEATFAQ20SEP21CE1810S,WHEATFAQ20SEP21CE1810S,WHEATFAQ,20SEP2021,181000.0,10,OPTFUT,NCDEX,50.0
88954,GUARSEED1020AUG21CE3550S,GUARSEED1020AUG21CE3550S,GUARSEED10,20AUG2021,355000.0,5,OPTFUT,NCDEX,50.0
88955,MAIZE20AUG21PE1600S,MAIZE20AUG21PE1600S,MAIZE,20AUG2021,160000.0,10,OPTFUT,NCDEX,50.0
88956,COTTONKADI,COTTONKADI,COTTONKADI,,-1.0,1,COMDTY,NCDEX,1.0
88957,MAIZE20JUL21PE1700S,MAIZE20JUL21PE1700S,MAIZE,20JUL2021,170000.0,10,OPTFUT,NCDEX,50.0
88958,SYBEANIDR18JUN21PE6600S,SYBEANIDR18JUN21PE6600S,SYBEANIDR,18JUN2021,660000.0,5,OPTFUT,NCDEX,100.0
88959,DHANIYA20SEP2021,DHANIYA20SEP2021,DHANIYA,20SEP2021,-1.0,5,FUTCOM,NCDEX,200.0
88960,CHANA20JUL21PE5850S,CHANA20JUL21PE5850S,CHANA,20JUL2021,585000.0,10,OPTFUT,NCDEX,50.0
88961,WHEATFAQ20AUG21CE1800S,WHEATFAQ20AUG21CE1800S,WHEATFAQ,20AUG2021,180000.0,10,OPTFUT,NCDEX,50.0
88962,GUARSEED1020SEP21CE3950S,GUARSEED1020SEP21CE3950S,GUARSEED10,20SEP2021,395000.0,5,OPTFUT,NCDEX,50.0
88963,RMSEED20AUG21CE7200S,RMSEED20AUG21CE7200S,RMSEED,20AUG2021,720000.0,10,OPTFUT,NCDEX,50.0
88964,RMSEED18JUN21PE7700S,RMSEED18JUN21PE7700S,RMSEED,18JUN2021,770000.0,10,OPTFUT,NCDEX,50.0
88965,RMSEED20SEP21CE7550S,RMSEED20SEP21CE7550S,RMSEED,20SEP2021,755000.0,10,OPTFUT,NCDEX,50.0
88966,CHANA18JUN21PE5800S,CHANA18JUN21PE5800S,CHANA,18JUN2021,580000.0,10,OPTFUT,NCDEX,50.0
88967,WHEATFAQ20JUL21CE1760S,WHEATFAQ20JUL21CE1760S,WHEATFAQ,20JUL2021,176000.0,10,OPTFUT,NCDEX,50.0
88968,GUARSEED1020OCT21CE3750S,GUARSEED1020OCT21CE3750S,GUARSEED10,20OCT2021,375000.0,5,OPTFUT,NCDEX,50.0
88969,CHANA18JUN21PE4900S,CHANA18JUN21PE4900S,CHANA,18JUN2021,490000.0,10,OPTFUT,NCDEX,50.0
88970,WHEATFAQ20AUG21PE1810S,WHEATFAQ20AUG21PE1810S,WHEATFAQ,20AUG2021,181000.0,10,OPTFUT,NCDEX,50.0
88971,SYBEANIDR20JUL21PE5950S,SYBEANIDR20JUL21PE5950S,SYBEANIDR,20JUL2021,595000.0,5,OPTFUT,NCDEX,100.0
88972,SYBEANIDR20DEC21PE5700S,SYBEANIDR20DEC21PE5700S,SYBEANIDR,20DEC2021,570000.0,5,OPTFUT,NCDEX,100.0
88973,WHEATFAQ20JUL21PE1720S,WHEATFAQ20JUL21PE1720S,WHEATFAQ,20JUL2021,172000.0,10,OPTFUT,NCDEX,50.0
88974,TMCFGRNZM20AUG2021,TMCFGRNZM20AUG2021,TMCFGRNZM,20AUG2021,-1.0,5,FUTCOM,NCDEX,200.0
88975,GUARGUM518NOV21PE7500S,GUARGUM518NOV21PE7500S,GUARGUM5,18NOV2021,750000.0,5,OPTFUT,NCDEX,50.0
88976,GUARSEED1020AUG21PE3850S,GUARSEED1020AUG21PE3850S,GUARSEED10,20AUG2021,385000.0,5,OPTFUT,NCDEX,50.0
88977,RMSEED18JUN21CE5600S,RMSEED18JUN21CE5600S,RMSEED,18JUN2021,560000.0,10,OPTFUT,NCDEX,50.0
88978,SYBEANIDR20OCT21CE6500S,SYBEANIDR20OCT21CE6500S,SYBEANIDR,20OCT2021,650000.0,5,OPTFUT,NCDEX,100.0
88979,SYBEANIDR18JUN21PE4850S,SYBEANIDR18JUN21PE4850S,SYBEANIDR,18JUN2021,485000.0,5,OPTFUT,NCDEX,100.0
88980,SYBEANIDR18NOV21CE6050S,SYBEANIDR18NOV21CE6050S,SYBEANIDR,18NOV2021,605000.0,5,OPTFUT,NCDEX,100.0
88981,SYBEANIDR20AUG21PE6400S,SYBEANIDR20AUG21PE6400S,SYBEANIDR,20AUG2021,640000.0,5,OPTFUT,NCDEX,100.0
88982,SYBEANIDR20OCT21CE6150S,SYBEANIDR20OCT21CE6150S,SYBEANIDR,20OCT2021,615000.0,5,OPTFUT,NCDEX,100.0
88983,RMSEED18JUN21CE6150S,RMSEED18JUN21CE6150S,RMSEED,18JUN2021,615000.0,10,OPTFUT,NCDEX,50.0
88984,SESAMESEED18JUN2021,SESAMESEED18JUN2021,SESAMESEED,18JUN2021,-1.0,5,FUTCOM,NCDEX,500.0
88985,GUARSEED1020OCT21CE4400S,GUARSEED1020OCT21CE4400S,GUARSEED10,20OCT2021,440000.0,5,OPTFUT,NCDEX,50.0
88986,GUARSEED1020OCT21PE4100S,GUARSEED1020OCT21PE4100S,GUARSEED10,20OCT2021,410000.0,5,OPTFUT,NCDEX,50.0
88987,GUARSEED1020OCT21PE4900S,GUARSEED1020OCT21PE4900S,GUARSEED10,20OCT2021,490000.0,5,OPTFUT,NCDEX,50.0
88988,GUARGUM518JUN2021,GUARGUM518JUN2021,GUARGUM5,18JUN2021,-1.0,5,FUTCOM,NCDEX,100.0
88989,RMSEED20SEP21PE7050S,RMSEED20SEP21PE7050S,RMSEED,20SEP2021,705000.0,10,OPTFUT,NCDEX,50.0
88990,WHEATFAQ20SEP21PE1990S,WHEATFAQ20SEP21PE1990S,WHEATFAQ,20SEP2021,199000.0,10,OPTFUT,NCDEX,50.0
88991,GUARSEED1020JUL21PE4350S,GUARSEED1020JUL21PE4350S,GUARSEED10,20JUL2021,435000.0,5,OPTFUT,NCDEX,50.0
88992,SYBEANIDR18NOV21CE5500S,SYBEANIDR18NOV21CE5500S,SYBEANIDR,18NOV2021,550000.0,5,OPTFUT,NCDEX,100.0
88993,RMSEED20JUL21PE7050S,RMSEED20JUL21PE7050S,RMSEED,20JUL2021,705000.0,10,OPTFUT,NCDEX,50.0
88994,SYBEANIDR20JUL21CE6650S,SYBEANIDR20JUL21CE6650S,SYBEANIDR,20JUL2021,665000.0,5,OPTFUT,NCDEX,100.0
88995,GUARSEED1020OCT21CE4650S,GUARSEED1020OCT21CE4650S,GUARSEED10,20OCT2021,465000.0,5,OPTFUT,NCDEX,50.0
88996,RMSEED20SEP21PE6850S,RMSEED20SEP21PE6850S,RMSEED,20SEP2021,685000.0,10,OPTFUT,NCDEX,50.0
88997,SYBEANIDR20AUG21CE6850S,SYBEANIDR20AUG21CE6850S,SYBEANIDR,20AUG2021,685000.0,5,OPTFUT,NCDEX,100.0
88998,SYBEANIDR20OCT21CE5450S,SYBEANIDR20OCT21CE5450S,SYBEANIDR,20OCT2021,545000.0,5,OPTFUT,NCDEX,100.0
88999,GUARSEED1020OCT21CE4700S,GUARSEED1020OCT21CE4700S,GUARSEED10,20OCT2021,470000.0,5,OPTFUT,NCDEX,50.0
89000,GUARSEED1020OCT21PE3900S,GUARSEED1020OCT21PE3900S,GUARSEED10,20OCT2021,390000.0,5,OPTFUT,NCDEX,50.0
89001,WHEATFAQ20AUG21PE2030S,WHEATFAQ20AUG21PE2030S,WHEATFAQ,20AUG2021,203000.0,10,OPTFUT,NCDEX,50.0
89002,SYBEANIDR18JUN21PE4650S,SYBEANIDR18JUN21PE4650S,SYBEANIDR,18JUN2021,465000.0,5,OPTFUT,NCDEX,100.0
89003,GUARSEED1020OCT21PE3700S,GUARSEED1020OCT21PE3700S,GUARSEED10,20OCT2021,370000.0,5,OPTFUT,NCDEX,50.0
89004,RMSEED20AUG21PE7850S,RMSEED20AUG21PE7850S,RMSEED,20AUG2021,785000.0,10,OPTFUT,NCDEX,50.0
89005,SYBEANIDR20DEC21PE5450S,SYBEANIDR20DEC21PE5450S,SYBEANIDR,20DEC2021,545000.0,5,OPTFUT,NCDEX,100.0
89006,WHEATFAQ20AUG21CE1900S,WHEATFAQ20AUG21CE1900S,WHEATFAQ,20AUG2021,190000.0,10,OPTFUT,NCDEX,50.0
89007,SYBEANIDR20SEP21PE6450S,SYBEANIDR20SEP21PE6450S,SYBEANIDR,20SEP2021,645000.0,5,OPTFUT,NCDEX,100.0
89008,SYBEANIDR20SEP21PE5250S,SYBEANIDR20SEP21PE5250S,SYBEANIDR,20SEP2021,525000.0,5,OPTFUT,NCDEX,100.0
89009,RMSEED20AUG21CE7500S,RMSEED20AUG21CE7500S,RMSEED,20AUG2021,750000.0,10,OPTFUT,NCDEX,50.0
89010,SYBEANIDR20OCT21CE5850S,SYBEANIDR20OCT21CE5850S,SYBEANIDR,20OCT2021,585000.0,5,OPTFUT,NCDEX,100.0
